match,artist,external,points,Genre,followingCount,Film,playcount,id,Story,thumbnailUrl,department,displayName,Budget,likedCount,Rotten Tomatoes,visible,enabled,level,name,Profit,followerCount,Worldwide Gross,externalContributor,likeCount
3,chris.wilkinson,false,202,Professional Services,3,chris.wilkinson,3,6200,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/6200/avatar,Professional Services,Chris Wilkinson,202,3,0,true,true,Level 1,chris.wilkinson,3,4,3,false,0
225,tiffany.housley,false,5925,Support,102,tiffany.housley,225,5865,Support,https://brewspace.jiveland.com/api/core/v3/people/5865/avatar,Support,Tiffany Housley,5925,93,132,true,true,Level 4,tiffany.housley,93,50,93,false,132
86,rob.costanzo,false,5065,Engineering,46,rob.costanzo,86,5078,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5078/avatar,Engineering,Rob Costanzo,5065,51,35,true,true,Level 4,rob.costanzo,51,49,51,false,35
15,amir.leshem,false,6023,Engineering,19,amir.leshem,15,4434,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4434/avatar,Engineering,Amir Leshem,6023,12,3,true,true,Level 4,amir.leshem,12,33,12,false,3
197,jay.balcher,false,7670,Engineering,84,jay.balcher,197,4388,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4388/avatar,Engineering,Jay Balcher,7670,86,111,true,true,Level 4,jay.balcher,86,63,86,false,111
15,wembi.dimandja,false,2620,Inside Sales - US,49,wembi.dimandja,15,5663,Inside Sales - US,https://brewspace.jiveland.com/api/core/v3/people/5663/avatar,Inside Sales - US,Wembi Dimandja,2620,9,6,true,true,Level 3,wembi.dimandja,9,33,9,false,6
7,d.petropoulos,false,4352,Field Sales,123,d.petropoulos,7,4736,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4736/avatar,Field Sales,Dimitrios Petropoulos,4352,2,5,true,true,Level 3,d.petropoulos,2,72,2,false,5
268,victor.bronstein,false,15546,Engineering,47,victor.bronstein,268,4232,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4232/avatar,Engineering,Victor Bronstein,15546,178,90,true,true,Level 5,victor.bronstein,178,89,178,false,90
26,sundar.vedula,false,5142,Engineering,49,sundar.vedula,26,4488,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4488/avatar,Engineering,Sundar Vedula,5142,21,5,true,true,Level 4,sundar.vedula,21,48,21,false,5
1,cory.gagliardi,false,2764,Professional Services,70,cory.gagliardi,1,2796,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Professional Services,Cory Gagliardi,2764,1,0,true,false,Level 3,cory.gagliardi,1,80,1,false,0
114,benjamin,false,11492,Engineering,68,benjamin,114,2166,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2166/avatar,Engineering,Benjamin Sherman,11492,86,28,true,true,Level 4,benjamin,86,87,86,false,28
33,tim.albright,false,8339,Sales Management,60,tim.albright,33,3505,Sales Management,https://brewspace.jiveland.com/api/core/v3/people/3505/avatar,Sales Management,Tim Albright,8339,29,4,true,true,Level 4,tim.albright,29,150,29,false,4
4,jeremy.martin,false,3769,Education,90,jeremy.martin,4,4049,Education,https://brewspace.jiveland.com/api/core/v3/people/4049/avatar,Education,Jez Martin,3769,1,3,true,true,Level 3,jeremy.martin,1,74,1,false,3
26,jon.edvald,false,3418,Engineering Services,38,jon.edvald,26,5728,Engineering Services,https://brewspace.jiveland.com/api/core/v3/people/5728/avatar,Engineering Services,Jon Edvald,3418,13,13,true,true,Level 3,jon.edvald,13,39,13,false,13
149,rachel.freeman,false,6734,Marketing,47,rachel.freeman,149,5828,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5828/avatar,Marketing,Rachel Freeman,6734,85,64,true,true,Level 4,rachel.freeman,85,33,85,false,64
39,kristin.peri,false,7466,Professional Services,56,kristin.peri,39,5561,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5561/avatar,Professional Services,Kristin Peri,7466,28,11,true,true,Level 4,kristin.peri,28,56,28,false,11
270,claire.flanagan,false,18027,Sales Engineers,144,claire.flanagan,270,5278,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/5278/avatar,Sales Engineers,Claire Flanagan,18027,112,158,true,true,Level 5,claire.flanagan,112,169,112,false,158
17,logan.tucker,false,3841,Inside Sales - US,54,logan.tucker,17,4634,Inside Sales - US,https://brewspace.jiveland.com/api/core/v3/people/4634/avatar,Inside Sales - US,Logan Tucker,3841,8,9,true,true,Level 3,logan.tucker,8,54,8,false,9
1,albertple,false - nf,0,,,albertple,1,,,,,0,0,1,false - nf,false - nf,none,albertple,0,,0,false - nf,1
185,todd,false,16966,Engineering,121,todd,185,2010,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2010/avatar,Engineering,Todd McCullough,16966,97,88,true,true,Level 5,todd,97,130,97,false,88
2,liping.zhao,false,1575,Engineering,13,liping.zhao,2,5626,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5626/avatar,Engineering,Liping Zhao,1575,2,0,true,true,Level 2,liping.zhao,2,14,2,false,0
10,megan.crowell,false,4575,Marketing,25,megan.crowell,10,3392,Marketing,https://brewspace.jiveland.com/api/core/v3/people/3392/avatar,Marketing,Megan Crowell,4575,10,0,true,true,Level 3,megan.crowell,10,40,10,false,0
32,adam.sinnett,false,5474,Engineering,40,adam.sinnett,32,5424,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5424/avatar,Engineering,Adam Sinnett,5474,14,18,true,true,Level 4,adam.sinnett,14,35,14,false,18
130,jessica.thornton,false,6125,Corporate,35,jessica.thornton,130,5661,Corporate,https://brewspace.jiveland.com/api/core/v3/people/5661/avatar,Corporate,Jessica Thornton,6125,39,91,true,true,Level 4,jessica.thornton,39,42,39,false,91
264,john.decker,false,6318,Support,73,john.decker,264,5378,Support,https://brewspace.jiveland.com/api/core/v3/people/5378/avatar,Support,John Decker,6318,49,215,true,true,Level 4,john.decker,49,54,49,false,215
119,debra.walton,false,10965,Inside Sales,155,debra.walton,119,4734,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/4734/avatar,Inside Sales,Debra Walton,10965,52,67,true,true,Level 4,debra.walton,52,89,52,false,67
68,gato,false,6221,Engineering,84,gato,68,2029,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2029/avatar,Engineering,Gaston Dombiak,6221,28,40,true,true,Level 4,gato,28,90,28,false,40
8,ethan.dang,false,1889,IT,20,ethan.dang,8,4688,IT,https://brewspace.jiveland.com/api/core/v3/people/4688/avatar,IT,Ethan Dang,1889,6,2,true,true,Level 2,ethan.dang,6,29,6,false,2
1,buck.wilson,false,5560,Product Management,48,buck.wilson,1,2614,Product Management,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Product Management,Buck Wilson,5560,1,0,true,false,Level 4,buck.wilson,1,109,1,false,0
13,tomas.jonasson,false,1728,Engineering,24,tomas.jonasson,13,5726,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5726/avatar,Engineering,Tomas Jonasson,1728,8,5,true,true,Level 2,tomas.jonasson,8,24,8,false,5
221,davin.kluttz,false,6229,Product Management,53,davin.kluttz,221,5963,Product Management,https://brewspace.jiveland.com/api/core/v3/people/5963/avatar,Product Management,Davin Kluttz,6229,87,134,true,true,Level 4,davin.kluttz,87,37,87,false,134
22,federico.naso,false,2577,Engineering,27,federico.naso,22,2794,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2794/avatar,Engineering,Federico Naso,2577,7,15,true,true,Level 3,federico.naso,7,36,7,false,15
40,kelly.feller,false,1540,Professional Services,81,kelly.feller,40,6352,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/6352/avatar,Professional Services,Kelly Feller,1540,32,8,true,true,Level 2,kelly.feller,32,40,32,false,8
86,jack.wright,false,4792,Engineering,98,jack.wright,86,5524,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5524/avatar,Engineering,Jack Wright,4792,13,73,true,true,Level 3,jack.wright,13,62,13,false,73
48,walter.gildersleeve,false,14863,Professional Services,82,walter.gildersleeve,48,2714,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/2714/avatar,Professional Services,Walter Gildersleeve,14863,38,10,true,true,Level 5,walter.gildersleeve,38,66,38,false,10
85,todd.west,false,9591,Engineering,73,todd.west,85,2668,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2668/avatar,Engineering,Todd West,9591,38,47,true,true,Level 4,todd.west,38,94,38,false,47
10,xavier.a,false,5816,Field Sales,25,xavier.a,10,4686,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4686/avatar,Field Sales,Xavier Artiguebieille,5816,10,0,true,true,Level 4,xavier.a,10,55,10,false,0
9,mason.hibbard,false,2851,Inside Sales,96,mason.hibbard,9,5578,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/5578/avatar,Inside Sales,Mason Hibbard,2851,9,0,true,true,Level 3,mason.hibbard,9,50,9,false,0
125,israel.ogbole,false,3789,Support,64,israel.ogbole,125,4732,Support,https://brewspace.jiveland.com/api/core/v3/people/4732/avatar,Support,Israel Ogbole,3789,61,64,true,true,Level 3,israel.ogbole,61,55,61,false,64
8,rob.brewster,false,3881,Sales Management,95,rob.brewster,8,5422,Sales Management,https://brewspace.jiveland.com/api/core/v3/people/5422/avatar,Sales Management,Rob Brewster,3881,4,4,true,true,Level 3,rob.brewster,4,103,4,false,4
13,safiah.norzan,false,195,Inside Sales,12,safiah.norzan,13,6250,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/6250/avatar,Inside Sales,Safiah Norzan,195,5,8,true,true,Level 1,safiah.norzan,5,7,5,false,8
7,albert.baranchuk,false,3393,Engineering,6,albert.baranchuk,7,5724,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5724/avatar,Engineering,Albert Baranchuk,3393,7,0,true,true,Level 3,albert.baranchuk,7,15,7,false,0
1,sameer.hussain,false,1476,IT,0,sameer.hussain,1,5476,IT,https://brewspace.jiveland.com/api/core/v3/people/5476/avatar,IT,Sameer Hussain,1476,1,0,true,true,Level 2,sameer.hussain,1,21,1,false,0
8,alex.chuang,false,3396,IT,40,alex.chuang,8,3455,IT,https://brewspace.jiveland.com/api/core/v3/people/3455/avatar,IT,Alex Chuang,3396,5,3,true,true,Level 3,alex.chuang,5,53,5,false,3
3,patricio.poratto,false,1349,Engineering,10,patricio.poratto,3,5926,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5926/avatar,Engineering,Patricio Poratto,1349,2,1,true,true,Level 2,patricio.poratto,2,8,2,false,1
89,matt.beck,false,6026,Product Marketing,38,matt.beck,89,5961,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/5961/avatar,Product Marketing,Matt Beck,6026,36,53,true,true,Level 4,matt.beck,36,24,36,false,53
92,long.tonthat,false,11731,Engineering,91,long.tonthat,92,2590,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2590/avatar,Engineering,Long Tonthat,11731,31,61,true,true,Level 4,long.tonthat,31,86,31,false,61
6,paul.koznek,false,1615,Hosting,8,paul.koznek,6,6315,Hosting,https://brewspace.jiveland.com/api/core/v3/people/6315/avatar,Hosting,Paul Koznek,1615,1,5,true,true,Level 2,paul.koznek,1,7,1,false,5
68,amandeep.singh,false,7480,Hosting,141,amandeep.singh,68,4549,Hosting,https://brewspace.jiveland.com/api/core/v3/people/4549/avatar,Hosting,Amandeep Singh,7480,27,41,true,true,Level 4,amandeep.singh,27,85,27,false,41
115,bill.howell,false,11847,Field Sales,191,bill.howell,115,5072,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5072/avatar,Field Sales,Bill Howell,11847,24,91,true,true,Level 4,bill.howell,24,117,24,false,91
102,tyler.walden,false,21813,Hosting,46,tyler.walden,102,2464,Hosting,https://brewspace.jiveland.com/api/core/v3/people/2464/avatar,Hosting,Tyler Walden,21813,81,21,true,true,Level 5,tyler.walden,81,119,81,false,21
306,Corey.Mathews,false,20222,Strategy,58,Corey.Mathews,306,3555,Strategy,https://brewspace.jiveland.com/api/core/v3/people/3555/avatar,Strategy,Corey Mathews,20222,197,109,true,true,Level 5,Corey.Mathews,197,82,197,false,109
14,mark.williams,false,8083,Engineering,94,mark.williams,14,2510,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2510/avatar,Engineering,Mark Williams,8083,13,1,true,true,Level 4,mark.williams,13,117,13,false,1
242,bryan.leblanc,false,21127,Finance,202,bryan.leblanc,242,2666,Finance,https://brewspace.jiveland.com/api/core/v3/people/2666/avatar,Finance,Bryan LeBlanc,21127,185,57,true,true,Level 5,bryan.leblanc,185,638,185,false,57
206,christopher.rivard,false,13482,Product Management,143,christopher.rivard,206,3116,Product Management,https://brewspace.jiveland.com/api/core/v3/people/3116/avatar,Product Management,Christopher Rivard,13482,65,141,true,true,Level 5,christopher.rivard,65,153,65,false,141
680,liz.savage,false,22344,Hosting,183,liz.savage,680,2812,Hosting,https://brewspace.jiveland.com/api/core/v3/people/2812/avatar,Hosting,Liz Savage,22344,236,444,true,true,Level 5,liz.savage,236,148,236,false,444
3,james.cook,false,2330,IT,19,james.cook,3,4730,IT,https://brewspace.jiveland.com/api/core/v3/people/4730/avatar,IT,James Cook,2330,1,2,true,true,Level 3,james.cook,1,34,1,false,2
11,chris.masino,false,6676,Field Sales,59,chris.masino,11,2866,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/2866/avatar,Field Sales,Chris Masino,6676,11,0,true,true,Level 4,chris.masino,11,183,11,false,0
27,alexander.willkomm,false,4369,Field Sales - Europe,32,alexander.willkomm,27,4749,Field Sales - Europe,https://brewspace.jiveland.com/api/core/v3/people/4749/avatar,Field Sales - Europe,Alexander Willkomm,4369,15,12,true,true,Level 3,alexander.willkomm,15,39,15,false,12
44,alix.maylie,false,1113,Finance,17,alix.maylie,44,6313,Finance,https://brewspace.jiveland.com/api/core/v3/people/6313/avatar,Finance,Alix Maylie,1113,43,1,true,true,Level 2,alix.maylie,43,12,43,false,1
277,jeph.yang,false,11149,,99,jeph.yang,277,5172,,https://brewspace.jiveland.com/api/core/v3/people/5172/avatar,Jeph Yang,11149,138,139,true,true,Level 4,jeph.yang,138,66,138,false,139
39,linda.neff,false,5589,Sales,24,linda.neff,39,5924,Sales,https://brewspace.jiveland.com/api/core/v3/people/5924/avatar,Sales,Linda Neff,5589,19,20,true,true,Level 4,linda.neff,19,48,19,false,20
156,david.montgomery,false,17057,Finance,81,david.montgomery,156,2160,Finance,https://brewspace.jiveland.com/api/core/v3/people/2160/avatar,Finance,David Montgomery,17057,110,46,true,true,Level 5,david.montgomery,110,98,110,false,46
158,ciaira.castorena,false,21163,Hosting,62,ciaira.castorena,158,3957,Hosting,https://brewspace.jiveland.com/api/core/v3/people/3957/avatar,Hosting,Ciaira Castorena,21163,89,69,true,true,Level 5,ciaira.castorena,89,96,89,false,69
14,toby.obrien,false,5250,Field Sales,21,toby.obrien,14,4199,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4199/avatar,Field Sales,Toby O'Brien,5250,13,1,true,true,Level 4,toby.obrien,13,55,13,false,1
3,mark.johnson,false,2500,Hosting,34,mark.johnson,3,5237,Hosting,https://brewspace.jiveland.com/api/core/v3/people/5237/avatar,Hosting,Mark Johnson,2500,3,0,true,true,Level 3,mark.johnson,3,31,3,false,0
61,matt.willman,false,15501,Hosting,77,matt.willman,61,4097,Hosting,https://brewspace.jiveland.com/api/core/v3/people/4097/avatar,Hosting,Matt Willman,15501,61,0,true,true,Level 5,matt.willman,61,87,61,false,0
15,issam.qadan,false,1564,Engineering,9,issam.qadan,15,6413,Engineering,https://brewspace.jiveland.com/api/core/v3/people/6413/avatar,Engineering,Issam Qadan,1564,6,9,true,true,Level 2,issam.qadan,6,8,6,false,9
154,craig.mcclanahan,false,17217,Engineering,181,craig.mcclanahan,154,2890,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2890/avatar,Engineering,Craig McClanahan,17217,140,14,true,true,Level 5,craig.mcclanahan,140,170,140,false,14
20,matt.wheeler,false,2858,Engineering,26,matt.wheeler,20,4547,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4547/avatar,Engineering,Matt Wheeler,2858,14,6,true,true,Level 3,matt.wheeler,14,32,14,false,6
124,daniel.neumann,false,22287,Engineering,19,daniel.neumann,124,2629,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2629/avatar,Engineering,Daniel Neumann,22287,68,56,true,true,Level 5,daniel.neumann,68,73,68,false,56
559,timur.kiykioglu,false,29940,Engineering,113,timur.kiykioglu,559,3251,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3251/avatar,Engineering,Timur Kiykioglu,29940,258,301,true,true,Level 6,timur.kiykioglu,258,129,258,false,301
17,matthew.richmond,false,4113,Sales Engineers,47,matthew.richmond,17,2810,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/2810/avatar,Sales Engineers,Matthew Richmond,4113,12,5,true,true,Level 3,matthew.richmond,12,64,12,false,5
32,julien.rousseau,false,2645,Engineering,44,julien.rousseau,32,5337,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5337/avatar,Engineering,Julien Rousseau,2645,15,17,true,true,Level 3,julien.rousseau,15,35,15,false,17
321,jared.sm,false,25062,Engineering,124,jared.sm,321,3351,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3351/avatar,Engineering,Jared Smith-Mickelson,25062,214,107,true,true,Level 6,jared.sm,214,220,214,false,107
305,matthew.boyd,false,7409,Support,66,matthew.boyd,305,5372,Support,https://brewspace.jiveland.com/api/core/v3/people/5372/avatar,Support,Matthew Boyd,7409,127,178,true,true,Level 4,matthew.boyd,127,55,127,false,178
19,garret.albert,false,11311,Finance,43,garret.albert,19,4108,Finance,https://brewspace.jiveland.com/api/core/v3/people/4108/avatar,Finance,Garret Albert,11311,12,7,true,true,Level 4,garret.albert,12,43,12,false,7
97,peter.forsyth,false,2588,Marketing,46,peter.forsyth,97,5574,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5574/avatar,Marketing,Peter Forsyth,2588,44,53,true,true,Level 3,peter.forsyth,44,37,44,false,53
3,roger.opperman,false,2511,Engineering,31,roger.opperman,3,3990,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,Roger Opperman,2511,3,0,true,false,Level 3,roger.opperman,3,40,3,false,0
108,tina.jones,false,5782,Alliances,56,tina.jones,108,5674,Alliances,https://brewspace.jiveland.com/api/core/v3/people/5674/avatar,Alliances,Tina Jones,5782,42,66,true,true,Level 4,tina.jones,42,49,42,false,66
28,chris.lyon,false,11306,Hosting,68,chris.lyon,28,4006,Hosting,https://brewspace.jiveland.com/api/core/v3/people/4006/avatar,Hosting,Chris Lyon,11306,16,12,true,true,Level 4,chris.lyon,16,107,16,false,12
104,victoria.blake,false,12615,Product Management,43,victoria.blake,104,5922,Product Management,https://brewspace.jiveland.com/api/core/v3/people/5922/avatar,Product Management,Victoria Blake,12615,70,34,true,true,Level 5,victoria.blake,70,54,70,false,34
96,frank.escamilla,false,5454,Hosting,71,frank.escamilla,96,5472,Hosting,https://brewspace.jiveland.com/api/core/v3/people/5472/avatar,Hosting,Frank Escamilla,5454,33,63,true,true,Level 4,frank.escamilla,33,51,33,false,63
396,mor.avital,false,33965,Product Management,85,mor.avital,396,4747,Product Management,https://brewspace.jiveland.com/api/core/v3/people/4747/avatar,Product Management,Mor Avital,33965,238,158,true,true,Level 6,mor.avital,238,129,238,false,158
27,bruce.ward,false,5426,Marketing,22,bruce.ward,27,5720,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5720/avatar,Marketing,Bruce Ward,5426,18,9,true,true,Level 4,bruce.ward,18,34,18,false,9
77,peter.auv,false,7315,Hosting,77,peter.auv,77,3618,Hosting,https://brewspace.jiveland.com/api/core/v3/people/3618/avatar,Hosting,Peter Auv,7315,45,32,true,true,Level 4,peter.auv,45,63,45,false,32
23,alex.ligl,false,312,Inside Sales,60,alex.ligl,23,6411,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/6411/avatar,Inside Sales,Alex Ligl,312,7,16,true,true,Level 1,alex.ligl,7,16,7,false,16
216,volkan.ozcelik,false,13530,Engineering,248,volkan.ozcelik,216,5189,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5189/avatar,Engineering,Volkan Ozcelik,13530,109,107,true,true,Level 5,volkan.ozcelik,109,149,109,false,107
125,sherry.rosenkrantz,false,11439,Professional Services,75,sherry.rosenkrantz,125,5235,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5235/avatar,Professional Services,Sherry Rosenkrantz,11439,61,64,true,true,Level 4,sherry.rosenkrantz,61,59,61,false,64
48,lee.kingsley,false,3757,Support,33,lee.kingsley,48,5270,Support,https://brewspace.jiveland.com/api/core/v3/people/5270/avatar,Support,Lee Kingsley,3757,31,17,true,true,Level 3,lee.kingsley,31,42,31,false,17
9,jestin.woods,false,7091,Engineering,56,jestin.woods,9,3214,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3214/avatar,Engineering,Jestin Woods,7091,5,4,true,true,Level 4,jestin.woods,5,61,5,false,4
247,megan,false,34566,Product Marketing,156,megan,247,2021,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/2021/avatar,Product Marketing,Megan Ross Farrell,34566,147,100,true,true,Level 6,megan,147,201,147,false,100
126,rich.blank,false,9007,Sales Engineer,99,rich.blank,126,5572,Sales Engineer,https://brewspace.jiveland.com/api/core/v3/people/5572/avatar,Sales Engineer,Rich Blank,9007,51,75,true,true,Level 4,rich.blank,51,55,51,false,75
170,mathew.ladd,false,9426,Support,309,mathew.ladd,170,4599,Support,https://brewspace.jiveland.com/api/core/v3/people/4599/avatar,Support,Mathew Ladd,9426,33,137,true,true,Level 4,mathew.ladd,33,153,33,false,137
93,aric.lasry,false,5175,Engineering Services,44,aric.lasry,93,5335,Engineering Services,https://brewspace.jiveland.com/api/core/v3/people/5335/avatar,Engineering Services,Aric Lasry,5175,77,16,true,true,Level 4,aric.lasry,77,41,77,false,16
24,laura.perera,false,4585,Engineering,56,laura.perera,24,3112,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3112/avatar,Engineering,Laura Perera,4585,1,23,true,true,Level 3,laura.perera,1,49,1,false,23
232,valeria.guzman,false,4427,Support,51,valeria.guzman,232,5537,Support,https://brewspace.jiveland.com/api/core/v3/people/5537/avatar,Support,Valeria Guzman,4427,52,180,true,true,Level 3,valeria.guzman,52,43,52,false,180
81,nick.irving,false,4618,Marketing,63,nick.irving,81,5389,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5389/avatar,Marketing,Nick Irving,4618,44,37,true,true,Level 3,nick.irving,44,48,44,false,37
10,wes.risenmay,false,1742,Engineering,0,wes.risenmay,10,5920,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5920/avatar,Engineering,Wes Risenmay,1742,5,5,true,true,Level 2,wes.risenmay,5,12,5,false,5
17,meg.splaine,false,5428,Field Sales - US West,32,meg.splaine,17,2827,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/2827/avatar,Field Sales - US West,Meg Splaine,5428,9,8,true,true,Level 4,meg.splaine,9,79,9,false,8
186,elizabeth.brigham,false,38308,Marketing,432,elizabeth.brigham,186,4699,Marketing,https://brewspace.jiveland.com/api/core/v3/people/4699/avatar,Marketing,Elizabeth Brigham,38308,119,67,true,true,Level 6,elizabeth.brigham,119,277,119,false,67
11,mike.masters,false,2761,Professional Services,95,mike.masters,11,5672,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5672/avatar,Professional Services,Mike Masters,2761,3,8,true,true,Level 3,mike.masters,3,61,3,false,8
31,jessica.jones,false,2188,Marketing,45,jessica.jones,31,5637,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5637/avatar,Marketing,Jessica Jones,2188,30,1,true,true,Level 3,jessica.jones,30,36,30,false,1
1,nierengarten,false,197,,0,nierengarten,1,5939,,https://brewspace.jiveland.com/api/core/v3/people/5939/avatar,Mike Nierengarten,197,1,0,true,true,Level 1,nierengarten,1,0,1,true,0
1,paul.stearns,false,3739,HR,14,paul.stearns,1,4341,HR,https://brewspace.jiveland.com/api/core/v3/people/4341/avatar,HR,Paul Stearns,3739,1,0,true,true,Level 3,paul.stearns,1,65,1,false,0
23,chris.thiel,false,4262,Engineering,9,chris.thiel,23,3212,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3212/avatar,Engineering,Chris Thiel,4262,3,20,true,true,Level 3,chris.thiel,3,43,3,false,20
183,sonya.chang,false,18926,Product Management,91,sonya.chang,183,3468,Product Management,https://brewspace.jiveland.com/api/core/v3/people/3468/avatar,Product Management,Sonya Chang,18926,91,92,true,true,Level 5,sonya.chang,91,113,91,false,92
51,john.mccracken,false,10335,Sales Management,46,john.mccracken,51,2725,Sales Management,https://brewspace.jiveland.com/api/core/v3/people/2725/avatar,Sales Management,John McCracken,10335,51,0,true,true,Level 4,john.mccracken,51,570,51,false,0
75,elaine.chan,false,11613,Marketing,143,elaine.chan,75,5570,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5570/avatar,Marketing,Elaine Chan,11613,14,61,true,true,Level 4,elaine.chan,14,98,14,false,61
40,pierre.bardot,false,3583,Field Sales - Europe,37,pierre.bardot,40,5872,Field Sales - Europe,https://brewspace.jiveland.com/api/core/v3/people/5872/avatar,Field Sales - Europe,Pierre Bardot,3583,24,16,true,true,Level 3,pierre.bardot,24,30,24,false,16
219,adam.dershewitz,false,23267,Engineering,212,adam.dershewitz,219,3816,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3816/avatar,Engineering,Adam Dershewitz,23267,141,78,true,true,Level 5,adam.dershewitz,141,144,141,false,78
12,derek.olsen,false,2455,Engineering,9,derek.olsen,12,5589,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5589/avatar,Engineering,Derek Olsen,2455,8,4,true,true,Level 3,derek.olsen,8,10,8,false,4
25,roger.hughes,false,4877,Field Sales,20,roger.hughes,25,5635,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5635/avatar,Field Sales,Roger Hughes,4877,23,2,true,true,Level 3,roger.hughes,23,22,23,false,2
17,moshe.bixenshpaner,false,2890,Enterprise Solutions,37,moshe.bixenshpaner,17,5433,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/5433/avatar,Enterprise Solutions,Moshe Bixenshpaner,2890,2,15,true,true,Level 3,moshe.bixenshpaner,2,24,2,false,15
211,paul.rendeiro,false,10998,Sales Engineers,98,paul.rendeiro,211,4204,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/4204/avatar,Sales Engineers,Paul Rendeiro,10998,184,27,true,true,Level 4,paul.rendeiro,184,122,184,false,27
482,marya.devoto,false,29129,Engineering,28,marya.devoto,482,3512,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3512/avatar,Engineering,Marya DeVoto,29129,257,225,true,true,Level 6,marya.devoto,257,103,257,false,225
51,pulu.anau,false,5384,Hosting,82,pulu.anau,51,5231,Hosting,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Hosting,Pulu Anau,5384,13,38,true,false,Level 4,pulu.anau,13,61,13,false,38
82,greg.shirley,false,14015,Field Sales,30,greg.shirley,82,3714,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/3714/avatar,Field Sales,Greg Shirley,14015,61,21,true,true,Level 5,greg.shirley,61,74,61,false,21
29,joe.schlaud,false,4224,Marketing,3,joe.schlaud,29,5735,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5735/avatar,Marketing,Joe Schlaud,4224,11,18,true,true,Level 3,joe.schlaud,11,7,11,false,18
